x	ro
2.240000000000000e+02	5.162693e+07
2.250000000000000e+02	-1.084257e+08
2.260000000000000e+02	6.733874e+07
2.270000000000000e+02	-2.061162e+08
2.280000000000000e+02	8.823468e+07
2.290000000000000e+02	-1.048900e+08
2.300000000000000e+02	5.090174e+07
2.310000000000000e+02	-2.834244e+07
2.320000000000000e+02	-1.126564e+07
2.330000000000000e+02	1.431445e+08
2.340000000000000e+02	1.188790e+08
2.350000000000000e+02	1.119941e+07
2.360000000000000e+02	2.454945e+07
2.370000000000000e+02	-1.127508e+07
2.380000000000000e+02	1.060764e+08
2.390000000000000e+02	3.935778e+07
2.400000000000000e+02	2.166156e+07
2.410000000000000e+02	1.992531e+07
2.420000000000000e+02	-2.662392e+07
2.430000000000000e+02	1.219755e+07
2.440000000000000e+02	8.364349e+07
2.450000000000000e+02	-2.060776e+08
2.460000000000000e+02	2.758233e+07
2.470000000000000e+02	-2.171271e+07
2.480000000000000e+02	-2.911168e+07
2.490000000000000e+02	-2.336119e+07
2.500000000000000e+02	1.434410e+07
2.510000000000000e+02	-3.233955e+07
2.520000000000000e+02	4.655632e+07
2.530000000000000e+02	1.025630e+07
2.540000000000000e+02	1.040987e+07
2.550000000000000e+02	1.386619e+07
2.560000000000000e+02	-2.765048e+07
2.570000000000000e+02	-1.914596e+07
2.580000000000000e+02	-2.471646e+08
2.590000000000000e+02	2.391273e+07
2.600000000000000e+02	-1.266423e+07
2.610000000000000e+02	-1.728014e+07
2.620000000000000e+02	7.401290e+06
2.630000000000000e+02	-2.588044e+07
2.640000000000000e+02	-1.160200e+07
2.650000000000000e+02	2.224530e+07
2.660000000000000e+02	1.869669e+07
2.670000000000000e+02	-3.990169e+07
2.680000000000000e+02	3.034436e+07
2.690000000000000e+02	4.063456e+07
2.700000000000000e+02	7.879240e+07
2.710000000000000e+02	-4.184754e+08
2.720000000000000e+02	2.063511e+07
2.730000000000000e+02	3.210652e+07
2.740000000000000e+02	-2.191418e+07
2.750000000000000e+02	8.183191e+07
2.760000000000000e+02	3.095116e+07
2.770000000000000e+02	8.681831e+06
2.780000000000000e+02	4.818010e+06
2.790000000000000e+02	7.436804e+06
2.800000000000000e+02	-2.598081e+07
2.810000000000000e+02	5.009144e+07
2.820000000000000e+02	-3.763508e+07
2.830000000000000e+02	7.208750e+07
2.840000000000000e+02	1.194196e+07
2.850000000000000e+02	-2.001740e+07
2.860000000000000e+02	5.223782e+06
2.870000000000000e+02	-3.060312e+07
2.880000000000000e+02	-1.398381e+07
2.890000000000000e+02	9.500732e+06
2.900000000000000e+02	-1.796552e+07
2.910000000000000e+02	7.556238e+07
2.920000000000000e+02	-6.111683e+07
2.930000000000000e+02	3.392183e+07
2.940000000000000e+02	1.817431e+07
2.950000000000000e+02	-4.873715e+07
2.960000000000000e+02	1.090042e+08
2.970000000000000e+02	-1.149916e+07
2.980000000000000e+02	-6.648013e+06
2.990000000000000e+02	-1.621069e+08
3.000000000000000e+02	-2.151700e+07
3.010000000000000e+02	-2.210950e+08
3.020000000000000e+02	-1.456227e+07
3.030000000000000e+02	-5.488654e+08
3.040000000000000e+02	1.890196e+07
3.050000000000000e+02	1.091582e+07
3.060000000000000e+02	-1.287298e+07
3.070000000000000e+02	-8.320816e+06
3.080000000000000e+02	-1.058230e+08
3.090000000000000e+02	-2.243292e+07
3.100000000000000e+02	-5.033670e+07
3.110000000000000e+02	-8.388883e+06
3.120000000000000e+02	3.852926e+07
3.130000000000000e+02	-1.143970e+07
3.140000000000000e+02	-8.907759e+07
3.150000000000000e+02	-1.098076e+07
3.160000000000000e+02	-1.334780e+07
3.170000000000000e+02	-1.903381e+07
3.180000000000000e+02	2.325550e+07
3.190000000000000e+02	6.283842e+06
3.200000000000000e+02	9.511074e+06
3.210000000000000e+02	-4.832713e+07
3.220000000000000e+02	-1.987300e+07
3.230000000000000e+02	-1.800543e+07
3.240000000000000e+02	-1.658457e+07
3.250000000000000e+02	1.815443e+07
3.260000000000000e+02	-2.025674e+07
3.270000000000000e+02	-1.320149e+07
3.280000000000000e+02	9.932269e+06
3.290000000000000e+02	-1.187041e+07
3.300000000000000e+02	1.602466e+07
3.310000000000000e+02	-1.820286e+07
3.320000000000000e+02	5.469061e+07
3.330000000000000e+02	2.629976e+07
3.340000000000000e+02	-9.418254e+06
3.350000000000000e+02	1.886076e+07
3.360000000000000e+02	-5.544557e+07
3.370000000000000e+02	1.159994e+07
3.380000000000000e+02	-6.458753e+07
3.390000000000000e+02	-1.546354e+07
3.400000000000000e+02	2.324783e+07
3.410000000000000e+02	2.254783e+07
3.420000000000000e+02	-1.054414e+07
3.430000000000000e+02	1.861772e+07
3.440000000000000e+02	-9.433423e+06
3.450000000000000e+02	-6.382096e+06
3.460000000000000e+02	1.039708e+09
3.470000000000000e+02	-1.897428e+07
3.480000000000000e+02	-1.707211e+07
3.490000000000000e+02	-1.304675e+07
3.500000000000000e+02	-1.286574e+07
3.510000000000000e+02	4.682052e+07
3.520000000000000e+02	1.938046e+07
3.530000000000000e+02	1.795154e+07
3.540000000000000e+02	1.102894e+07
3.550000000000000e+02	-5.773294e+06
3.560000000000000e+02	3.909368e+07
3.570000000000000e+02	-1.343187e+07
3.580000000000000e+02	-1.164836e+07
3.590000000000000e+02	-1.446424e+07
3.600000000000000e+02	2.255782e+07
3.610000000000000e+02	-3.801570e+07
3.620000000000000e+02	-1.924936e+07
3.630000000000000e+02	-1.011554e+07
3.640000000000000e+02	-1.898810e+07
3.650000000000000e+02	-1.307680e+07
3.660000000000000e+02	3.340949e+07
3.670000000000000e+02	7.333993e+06
3.680000000000000e+02	-1.453844e+07
3.690000000000000e+02	-4.791344e+06
3.700000000000000e+02	4.521394e+08
3.710000000000000e+02	1.113781e+08
3.720000000000000e+02	3.642778e+07
3.730000000000000e+02	1.829199e+08
3.740000000000000e+02	1.831651e+07
3.750000000000000e+02	-1.787660e+07
3.760000000000000e+02	-1.038240e+08
3.770000000000000e+02	8.287136e+06
3.780000000000000e+02	-2.213598e+08
3.790000000000000e+02	-1.752553e+07
3.800000000000000e+02	-1.203958e+07
3.810000000000000e+02	2.161593e+08
3.820000000000000e+02	1.376832e+07
3.830000000000000e+02	7.357796e+06
3.840000000000000e+02	1.460196e+07
3.850000000000000e+02	9.619836e+06
3.860000000000000e+02	2.741833e+07
3.870000000000000e+02	-1.894441e+07
3.880000000000000e+02	-1.461194e+08
3.890000000000000e+02	7.228026e+08
3.900000000000000e+02	1.547721e+07
3.910000000000000e+02	4.888390e+07
3.920000000000000e+02	-1.465905e+07
3.930000000000000e+02	7.026879e+07
3.940000000000000e+02	-8.938979e+06
3.950000000000000e+02	-9.978295e+06
3.960000000000000e+02	8.612739e+06
3.970000000000000e+02	1.788861e+07
3.980000000000000e+02	-6.657641e+07
3.990000000000000e+02	-5.072480e+07
4.000000000000000e+02	-1.352330e+07
4.010000000000000e+02	-1.037843e+07
4.020000000000000e+02	-9.642526e+07
4.030000000000000e+02	-9.741159e+07
4.040000000000000e+02	1.147855e+08
4.050000000000000e+02	2.159188e+07
4.060000000000000e+02	9.011921e+06
4.070000000000000e+02	2.913473e+07
4.080000000000000e+02	-7.824515e+06
4.090000000000000e+02	3.560398e+07
4.100000000000000e+02	2.070572e+07
4.110000000000000e+02	2.250158e+07
4.120000000000000e+02	2.954171e+08
4.130000000000000e+02	7.809582e+07
4.140000000000000e+02	-6.622632e+07
4.150000000000000e+02	4.349570e+08
4.160000000000000e+02	8.748612e+06
4.170000000000000e+02	-4.456521e+07
4.180000000000000e+02	2.400035e+07
4.190000000000000e+02	-3.139677e+08
4.200000000000000e+02	-9.826469e+06
4.210000000000000e+02	-8.362849e+06
4.220000000000000e+02	7.759926e+06
4.230000000000000e+02	-1.272868e+07
4.240000000000000e+02	6.265757e+07
4.250000000000000e+02	3.083861e+07
4.260000000000000e+02	-1.432660e+08
4.270000000000000e+02	-1.748732e+08
4.280000000000000e+02	1.914930e+07
4.290000000000000e+02	7.621743e+07
4.300000000000000e+02	-5.026387e+07
4.310000000000000e+02	8.786750e+06
4.320000000000000e+02	-7.844198e+06
4.330000000000000e+02	5.876122e+07
4.340000000000000e+02	-6.525457e+06
4.350000000000000e+02	1.089767e+07
4.360000000000000e+02	4.114755e+07
4.370000000000000e+02	-4.537824e+08
4.380000000000000e+02	3.940835e+07
4.390000000000000e+02	-1.284126e+07
4.400000000000000e+02	8.834571e+06
4.410000000000000e+02	-7.597374e+07
4.420000000000000e+02	1.280682e+07
4.430000000000000e+02	3.281903e+07
4.440000000000000e+02	-1.032884e+07
4.450000000000000e+02	2.869604e+08
4.460000000000000e+02	1.855528e+07
4.470000000000000e+02	-2.720367e+07
4.480000000000000e+02	-3.307112e+07
4.490000000000000e+02	-3.609376e+07
4.500000000000000e+02	9.562575e+06
4.510000000000000e+02	-1.615294e+07
4.520000000000000e+02	9.070095e+07
4.530000000000000e+02	-1.244869e+07
4.540000000000000e+02	1.342252e+07
4.550000000000000e+02	-3.564288e+07
4.560000000000000e+02	-1.941165e+07
4.570000000000000e+02	1.795473e+07
4.580000000000000e+02	2.543348e+07
4.590000000000000e+02	-1.142914e+07
4.600000000000000e+02	-1.706403e+07
4.610000000000000e+02	8.210260e+07
4.620000000000000e+02	8.759818e+06
4.630000000000000e+02	2.615595e+07
4.640000000000000e+02	1.066652e+07
4.650000000000000e+02	1.319755e+07
4.660000000000000e+02	-2.897574e+07
4.670000000000000e+02	2.111951e+09
4.680000000000000e+02	3.068545e+07
4.690000000000000e+02	-4.722306e+07
4.700000000000000e+02	3.763359e+07
4.710000000000000e+02	-1.181828e+07
4.720000000000000e+02	-8.436169e+07
4.730000000000000e+02	2.045495e+07
4.740000000000000e+02	1.218049e+07
4.750000000000000e+02	5.269346e+07
4.760000000000000e+02	1.583942e+07
4.770000000000000e+02	-6.592762e+07
4.780000000000000e+02	-5.053316e+07
4.790000000000000e+02	-1.416540e+07
4.800000000000000e+02	1.911063e+07
4.810000000000000e+02	-8.112572e+06
4.820000000000000e+02	-8.544649e+06
4.830000000000000e+02	-1.614492e+07
4.840000000000000e+02	-7.829318e+07
4.850000000000000e+02	-2.959581e+07
4.860000000000000e+02	1.667133e+08
4.870000000000000e+02	-5.110590e+07
4.880000000000000e+02	1.791049e+07
4.890000000000000e+02	4.683166e+07
4.900000000000000e+02	1.802516e+08
4.910000000000000e+02	4.934849e+07
4.920000000000000e+02	-1.706999e+07
4.930000000000000e+02	-8.077668e+06
4.940000000000000e+02	-9.234563e+06
4.950000000000000e+02	-2.592122e+07
4.960000000000000e+02	1.294461e+07
4.970000000000000e+02	-5.102409e+07
4.980000000000000e+02	-9.403289e+06
4.990000000000000e+02	-1.156025e+07
5.000000000000000e+02	-5.160143e+07
5.010000000000000e+02	-1.301047e+07
5.020000000000000e+02	-1.894272e+07
5.030000000000000e+02	1.012366e+07
5.040000000000000e+02	3.850478e+07
5.050000000000000e+02	-1.376117e+07
5.060000000000000e+02	1.574352e+07
5.070000000000000e+02	1.489095e+07
5.080000000000000e+02	2.906696e+07
5.090000000000000e+02	-1.519726e+07
5.100000000000000e+02	1.048605e+07
5.110000000000000e+02	2.540018e+08
5.120000000000000e+02	3.435852e+07
5.130000000000000e+02	-2.424960e+07
5.140000000000000e+02	-5.120155e+07
5.150000000000000e+02	-2.927492e+07
5.160000000000000e+02	-7.884148e+06
5.170000000000000e+02	-1.156112e+07
5.180000000000000e+02	-1.150130e+07
5.190000000000000e+02	5.734921e+07
5.200000000000000e+02	1.629587e+08
5.210000000000000e+02	-2.112170e+07
5.220000000000000e+02	-2.782749e+07
5.230000000000000e+02	1.076062e+07
5.240000000000000e+02	2.529744e+07
5.250000000000000e+02	5.303654e+07
5.260000000000000e+02	1.651976e+08
5.270000000000000e+02	6.063327e+07
5.280000000000000e+02	7.375338e+07
5.290000000000000e+02	-6.341806e+07
5.300000000000000e+02	3.696774e+07
5.310000000000000e+02	-1.074991e+07
5.320000000000000e+02	-1.540675e+07
5.330000000000000e+02	6.787867e+07
5.340000000000000e+02	-2.344581e+07
5.350000000000000e+02	-2.515474e+07
5.360000000000000e+02	-2.079310e+07
5.370000000000000e+02	1.199929e+08
5.380000000000000e+02	-3.703074e+07
5.390000000000000e+02	7.206778e+07
5.400000000000000e+02	1.014089e+07
5.410000000000000e+02	-7.858825e+06
5.420000000000000e+02	5.256224e+07
5.430000000000000e+02	7.066754e+07
5.440000000000000e+02	4.283788e+07
5.450000000000000e+02	-1.163167e+07
5.460000000000000e+02	1.136804e+07
5.470000000000000e+02	-3.522294e+07
5.480000000000000e+02	9.624463e+07
5.490000000000000e+02	3.919139e+08
5.500000000000000e+02	-2.118339e+07
5.510000000000000e+02	1.172449e+07
5.520000000000000e+02	-6.054544e+08
5.530000000000000e+02	-1.609340e+07
5.540000000000000e+02	2.133559e+07
5.550000000000000e+02	-1.935231e+07
5.560000000000000e+02	-6.034688e+07
5.570000000000000e+02	2.841807e+07
5.580000000000000e+02	1.913903e+07
5.590000000000000e+02	7.297230e+07
5.600000000000000e+02	-3.880083e+07
5.610000000000000e+02	1.204252e+07
5.620000000000000e+02	3.378948e+07
5.630000000000000e+02	-6.853884e+06
5.640000000000000e+02	-1.132458e+07
5.650000000000000e+02	1.383050e+07
5.660000000000000e+02	-4.609579e+07
5.670000000000000e+02	-8.593647e+07
5.680000000000000e+02	1.137711e+07
5.690000000000000e+02	-1.432240e+08
5.700000000000000e+02	1.650904e+09
5.710000000000000e+02	9.675506e+06
5.720000000000000e+02	-9.282305e+06
5.730000000000000e+02	-7.038726e+06
5.740000000000000e+02	-2.261987e+07
5.750000000000000e+02	-1.920458e+07
5.760000000000000e+02	-3.101425e+07
5.770000000000000e+02	8.877048e+07
5.780000000000000e+02	-1.058918e+08
5.790000000000000e+02	1.236186e+07
5.800000000000000e+02	2.502341e+07
5.810000000000000e+02	4.529226e+07
5.820000000000000e+02	-8.284127e+06
5.830000000000000e+02	-2.190182e+08
5.840000000000000e+02	-7.678738e+07
5.850000000000000e+02	-4.444881e+07
5.860000000000000e+02	-1.249026e+07
5.870000000000000e+02	-1.015921e+07
5.880000000000000e+02	8.182537e+09
5.890000000000000e+02	-1.037466e+07
5.900000000000000e+02	3.937408e+07
5.910000000000000e+02	-1.251861e+07
5.920000000000000e+02	1.873467e+07
5.930000000000000e+02	3.599522e+07
5.940000000000000e+02	-4.715777e+07
5.950000000000000e+02	-1.228005e+08
5.960000000000000e+02	-1.044372e+07
5.970000000000000e+02	2.215702e+07
5.980000000000000e+02	1.772328e+07
5.990000000000000e+02	-1.248277e+07
6.000000000000000e+02	-2.401940e+07
6.010000000000000e+02	-1.206407e+07
6.020000000000000e+02	5.587911e+07
6.030000000000000e+02	-2.936453e+07
6.040000000000000e+02	1.529959e+07
6.050000000000000e+02	-1.287949e+07
6.060000000000000e+02	1.756106e+08
6.070000000000000e+02	2.003306e+07
6.080000000000000e+02	-3.168536e+07
6.090000000000000e+02	1.044384e+07
6.100000000000000e+02	-3.335317e+07
6.110000000000000e+02	-1.967067e+07
6.120000000000000e+02	-4.460518e+07
6.130000000000000e+02	-1.499927e+07
6.140000000000000e+02	-4.654518e+07
6.150000000000000e+02	-2.809120e+07
6.160000000000000e+02	2.834854e+07
6.170000000000000e+02	-2.284233e+07
6.180000000000000e+02	-5.377494e+07
6.190000000000000e+02	1.940037e+07
6.200000000000000e+02	-1.306472e+07
6.210000000000000e+02	-2.062619e+07
6.220000000000000e+02	-1.159933e+07
6.230000000000000e+02	-3.399439e+07
6.240000000000000e+02	1.053159e+07
6.250000000000000e+02	-3.218282e+07
6.260000000000000e+02	-1.256670e+07
6.270000000000000e+02	-9.141295e+06
6.280000000000000e+02	-3.959364e+08
6.290000000000000e+02	3.095994e+07
6.300000000000000e+02	-1.215875e+07
6.310000000000000e+02	-3.164424e+07
6.320000000000000e+02	2.574100e+07
6.330000000000000e+02	-1.402501e+08
6.340000000000000e+02	-2.069556e+07
6.350000000000000e+02	2.071345e+07
6.360000000000000e+02	9.612886e+07
6.370000000000000e+02	2.755874e+08
6.380000000000000e+02	2.665384e+07
6.390000000000000e+02	-2.260360e+07
6.400000000000000e+02	1.035417e+07
6.410000000000000e+02	-1.965724e+08
6.420000000000000e+02	7.398642e+06
6.430000000000000e+02	1.768918e+08
6.440000000000000e+02	-1.295895e+07
6.450000000000000e+02	-1.499340e+07
6.460000000000000e+02	1.925618e+07
6.470000000000000e+02	-2.382868e+07
6.480000000000000e+02	-1.394292e+07
6.490000000000000e+02	1.606758e+07
6.500000000000000e+02	-3.694297e+07
6.510000000000000e+02	6.312070e+06
6.520000000000000e+02	-3.183196e+07
6.530000000000000e+02	2.244609e+07
6.540000000000000e+02	1.325961e+08
6.550000000000000e+02	-2.325715e+07
6.560000000000000e+02	-7.652096e+06
6.570000000000000e+02	-1.824467e+07
6.580000000000000e+02	-5.264200e+07
6.590000000000000e+02	2.498755e+08
6.600000000000000e+02	2.407589e+07
6.610000000000000e+02	-5.364114e+07
6.620000000000000e+02	1.807191e+07
6.630000000000000e+02	2.136216e+07
6.640000000000000e+02	-4.193913e+07
6.650000000000000e+02	5.392805e+07
6.660000000000000e+02	-1.644227e+07
6.670000000000000e+02	1.424406e+08
6.680000000000000e+02	3.061548e+07
6.690000000000000e+02	-1.084628e+07
6.700000000000000e+02	-9.596616e+07
6.710000000000000e+02	1.333459e+07
6.720000000000000e+02	-3.076120e+07
6.730000000000000e+02	-7.686171e+06
6.740000000000000e+02	5.306559e+06
6.750000000000000e+02	3.108752e+08
6.760000000000000e+02	1.445650e+07
6.770000000000000e+02	2.349603e+07
6.780000000000000e+02	2.763954e+07
6.790000000000000e+02	-4.976943e+07
6.800000000000000e+02	-1.618713e+07
6.810000000000000e+02	1.019188e+07
6.820000000000000e+02	-2.637383e+07
6.830000000000000e+02	2.453696e+07
6.840000000000000e+02	1.791156e+07
6.850000000000000e+02	-3.319297e+08
6.860000000000000e+02	1.676228e+07
6.870000000000000e+02	-2.508050e+07
6.880000000000000e+02	-6.378548e+06
6.890000000000000e+02	-4.490479e+06
6.900000000000000e+02	-1.176086e+07
6.910000000000000e+02	-2.369537e+07
6.920000000000000e+02	-6.103832e+07
6.930000000000000e+02	1.914205e+07
6.940000000000000e+02	-2.139317e+07
6.950000000000000e+02	2.470570e+07
6.960000000000000e+02	2.161913e+07
6.970000000000000e+02	8.705696e+06
6.980000000000000e+02	1.862358e+07
6.990000000000000e+02	1.546462e+07
7.000000000000000e+02	-3.402896e+07
7.010000000000000e+02	2.901408e+07
7.020000000000000e+02	-1.540116e+08
7.030000000000000e+02	-4.562884e+07
7.040000000000000e+02	-6.822531e+07
7.050000000000000e+02	2.655639e+07
7.060000000000000e+02	5.243560e+07
7.070000000000000e+02	-1.058431e+07
7.080000000000000e+02	-3.015373e+08
7.090000000000000e+02	1.330859e+07
7.100000000000000e+02	-1.210605e+07
7.110000000000000e+02	-2.920317e+07
7.120000000000000e+02	-6.752682e+06
7.130000000000000e+02	-2.333043e+07
7.140000000000000e+02	-8.807703e+06
7.150000000000000e+02	-1.483826e+07
