time	V(out)	V(n003)
3.615686162684934e-04	8.457076386249394e+00	1.500000000000000e+01
3.620568975184934e-04	7.092091155266771e+00	1.500000000000000e+01
3.625451787684934e-04	6.304323985855122e+00	1.500000000000000e+01
3.629177924292029e-04	6.174342617092593e+00	1.500000000000000e+01
3.633552078346349e-04	6.584606120608061e+00	1.500000000000000e+01
3.638434890846349e-04	7.636603987268222e+00	1.500000000000000e+01
3.643317703346349e-04	9.242117715213601e+00	1.500000000000000e+01
3.648200515846349e-04	1.129281107576730e+01	1.500000000000000e+01
3.653083328346349e-04	1.362818560757024e+01	1.500000000000000e+01
3.657966140846349e-04	1.606588749402823e+01	1.500000000000000e+01
3.662848953346349e-04	1.841594564161264e+01	1.500000000000000e+01
3.667731765846349e-04	2.049557552063722e+01	1.500000000000000e+01
3.672614578346349e-04	2.214339520571074e+01	1.500000000000000e+01
3.677497390846349e-04	2.323194802060095e+01	1.500000000000000e+01
3.682380203346349e-04	2.369716893262742e+01	1.500000000000000e+01
3.686701844620201e-04	2.354290544810101e+01	1.500000000000000e+01
3.691023983880386e-04	2.283398706615581e+01	1.500000000000000e+01
3.695906796380386e-04	2.146540818085076e+01	1.500000000000000e+01
3.700789608880386e-04	1.961465477250483e+01	1.500000000000000e+01
3.705672421380386e-04	1.740819133338992e+01	1.500000000000000e+01
3.710555233880386e-04	1.501847184736771e+01	1.500000000000000e+01
3.715438046380386e-04	1.263188682320861e+01	1.500000000000000e+01
3.720320858880386e-04	1.043422611137532e+01	1.500000000000000e+01
3.725203671380386e-04	8.596216297598868e+00	1.500000000000000e+01
3.730086483880386e-04	7.260258445696816e+00	1.500000000000000e+01
3.734969296380386e-04	6.489243703882659e+00	1.500000000000000e+01
3.738695432987481e-04	6.362026481118773e+00	1.500000000000000e+01
3.743069587041801e-04	6.763565440244166e+00	1.500000000000000e+01
3.747952399541801e-04	7.793191826118739e+00	1.500000000000000e+01
3.752835212041801e-04	9.364563165895792e+00	1.500000000000000e+01
3.757718024541801e-04	1.137164707764095e+01	1.500000000000000e+01
3.762600837041801e-04	1.365735821361277e+01	1.500000000000000e+01
3.767483649541801e-04	1.604322064046512e+01	1.500000000000000e+01
3.772366462041801e-04	1.834330313471417e+01	1.500000000000000e+01
3.777249274541801e-04	2.037870820934111e+01	1.500000000000000e+01
3.782132087041801e-04	2.199148584006161e+01	1.500000000000000e+01
3.787014899541801e-04	2.305688980726475e+01	1.500000000000000e+01
3.791897712041801e-04	2.351221746662953e+01	1.500000000000000e+01
3.796219353315653e-04	2.336123450451623e+01	1.500000000000000e+01
3.800541492575839e-04	2.266739177477807e+01	1.500000000000000e+01
3.805424305075839e-04	2.132791669016177e+01	1.500000000000000e+01
3.810307117575839e-04	1.951652086572912e+01	1.500000000000000e+01
3.815189930075839e-04	1.735697943662638e+01	1.500000000000000e+01
3.820072742575839e-04	1.501807903043193e+01	1.500000000000000e+01
3.824955555075839e-04	1.268224642954588e+01	1.500000000000000e+01
3.829838367575839e-04	1.053132053148561e+01	1.500000000000000e+01
3.834721180075839e-04	8.732397300045221e+00	1.500000000000000e+01
3.839603992575839e-04	7.424849539419334e+00	1.500000000000000e+01
3.844486805075839e-04	6.670230972947840e+00	1.500000000000000e+01
3.848212941682934e-04	6.545719114657406e+00	1.500000000000000e+01
3.852587095737254e-04	6.938719063017176e+00	1.500000000000000e+01
3.857469908237254e-04	7.946449713512452e+00	1.500000000000000e+01
3.862352720737254e-04	9.484404727221845e+00	1.500000000000000e+01
3.867235533237254e-04	1.144880657601841e+01	1.500000000000000e+01
3.872118345737254e-04	1.368591044349639e+01	1.500000000000000e+01
3.877001158237254e-04	1.602103581362000e+01	1.500000000000000e+01
3.881883970737254e-04	1.827220542224827e+01	1.500000000000000e+01
3.886766783237254e-04	2.026432616431058e+01	1.500000000000000e+01
3.891649595737254e-04	2.184280693481828e+01	1.500000000000000e+01
3.896532408237254e-04	2.288555433099931e+01	1.500000000000000e+01
3.901415220737254e-04	2.333119912473706e+01	1.500000000000000e+01
3.905736862011106e-04	2.318342692240028e+01	1.500000000000000e+01
3.910059001271290e-04	2.250433925043163e+01	1.500000000000000e+01
3.914941813771290e-04	2.119334905353949e+01	1.500000000000000e+01
3.919824626271290e-04	1.942047384608330e+01	1.500000000000000e+01
3.924707438771290e-04	1.730685659716998e+01	1.500000000000000e+01
3.929590251271290e-04	1.501769456702688e+01	1.500000000000000e+01
3.934473063771290e-04	1.273153510313640e+01	1.500000000000000e+01
3.939355876271290e-04	1.062635016988719e+01	1.500000000000000e+01
3.944238688771290e-04	8.865682316886986e+00	1.500000000000000e+01
3.949121501271290e-04	7.585940486796176e+00	1.500000000000000e+01
3.954004313771290e-04	6.847369419369579e+00	1.500000000000000e+01
3.957730450378385e-04	6.725505394058287e+00	1.500000000000000e+01
3.962104604432705e-04	7.110147919772698e+00	1.500000000000000e+01
3.966987416932705e-04	8.096448463231177e+00	1.500000000000000e+01
3.971870229432705e-04	9.601697772747507e+00	1.500000000000000e+01
3.976753041932705e-04	1.152432522293669e+01	1.500000000000000e+01
3.981635854432705e-04	1.371385548996050e+01	1.500000000000000e+01
3.986518666932705e-04	1.599932276285241e+01	1.500000000000000e+01
3.991401479432705e-04	1.820261965306455e+01	1.500000000000000e+01
3.996284291932705e-04	2.015237653459405e+01	1.500000000000000e+01
4.001167104432705e-04	2.169728979194677e+01	1.500000000000000e+01
4.006049916932705e-04	2.271786242515785e+01	1.500000000000000e+01
4.010932729432705e-04	2.315403026627403e+01	1.500000000000000e+01
4.015254370706557e-04	2.300940054463055e+01	1.500000000000000e+01
4.019576509966740e-04	2.234475415366360e+01	1.500000000000000e+01
4.024459322466740e-04	2.106164309315554e+01	1.500000000000000e+01
4.029342134966740e-04	1.932646933443444e+01	1.500000000000000e+01
4.034224947466740e-04	1.725779965544602e+01	1.500000000000000e+01
4.039107759966740e-04	1.501731827950939e+01	1.500000000000000e+01
4.043990572466740e-04	1.277977561812434e+01	1.500000000000000e+01
4.048873384966740e-04	1.071935893562651e+01	1.500000000000000e+01
4.053756197466740e-04	8.996132933310303e+00	1.500000000000000e+01
4.058639009966740e-04	7.743605720919571e+00	1.500000000000000e+01
4.063521822466740e-04	7.020740891088491e+00	1.500000000000000e+01
4.067247959073836e-04	6.901468390709979e+00	1.500000000000000e+01
4.071622113128156e-04	7.277931220299451e+00	1.500000000000000e+01
4.076504925628156e-04	8.243257383147256e+00	1.500000000000000e+01
4.081387738128156e-04	9.716496498467500e+00	1.500000000000000e+01
4.086270550628156e-04	1.159823791226510e+01	1.500000000000000e+01
4.091153363128156e-04	1.374120626519101e+01	1.500000000000000e+01
4.096036175628156e-04	1.597807145550991e+01	1.500000000000000e+01
4.100918988128156e-04	1.813451367461780e+01	1.500000000000000e+01
4.105801800628156e-04	2.004280759315618e+01	1.500000000000000e+01
4.110684613128156e-04	2.155486717432962e+01	1.500000000000000e+01
4.115567425628156e-04	2.255373660663325e+01	1.500000000000000e+01
4.120450238128156e-04	2.298062902924717e+01	1.500000000000000e+01
4.124771879402008e-04	2.283907496121641e+01	1.500000000000000e+01
4.129094018662193e-04	2.218856274716775e+01	1.500000000000000e+01
4.133976831162193e-04	2.093273795343452e+01	1.500000000000000e+01
4.138859643662193e-04	1.923446389540031e+01	1.500000000000000e+01
4.143742456162193e-04	1.720978594438211e+01	1.500000000000000e+01
4.148625268662193e-04	1.501694999401227e+01	1.500000000000000e+01
4.153508081162193e-04	1.282699026434473e+01	1.500000000000000e+01
4.158390893662193e-04	1.081038980399313e+01	1.500000000000000e+01
4.163273706162193e-04	9.123809424849668e+00	1.500000000000000e+01
4.168156518662193e-04	7.897918092011113e+00	1.500000000000000e+01
4.173039331162193e-04	7.190425495493072e+00	1.500000000000000e+01
4.176765467769289e-04	7.073689409431424e+00	1.500000000000000e+01
4.181139621823609e-04	7.442146489935549e+00	1.500000000000000e+01
4.186022434323609e-04	8.386944307252971e+00	1.500000000000000e+01
4.190905246823609e-04	9.828853947860921e+00	1.500000000000000e+01
4.195788059323609e-04	1.167057879583047e+01	1.500000000000000e+01
4.200670871823609e-04	1.376797540678718e+01	1.500000000000000e+01
4.205553684323609e-04	1.595727207229146e+01	1.500000000000000e+01
4.210436496823609e-04	1.806785601810915e+01	1.500000000000000e+01
4.215319309323609e-04	1.993556871297320e+01	1.500000000000000e+01
4.220202121823609e-04	2.141547327469368e+01	1.500000000000000e+01
4.225084934323609e-04	2.239310104005069e+01	1.500000000000000e+01
4.229967746823609e-04	2.281091529251551e+01	1.500000000000000e+01
4.234289388097461e-04	2.267237147214155e+01	1.500000000000000e+01
4.238611527357646e-04	2.203569286171357e+01	1.500000000000000e+01
4.243494339857646e-04	2.080657407293832e+01	1.500000000000000e+01
4.248377152357646e-04	1.914441501728374e+01	1.500000000000000e+01
4.253259964857646e-04	1.716279327893821e+01	1.500000000000000e+01
4.258142777357646e-04	1.501658954036683e+01	1.500000000000000e+01
4.263025589857646e-04	1.287320085762454e+01	1.500000000000000e+01
4.267908402357646e-04	1.089948483637762e+01	1.500000000000000e+01
4.272791214857646e-04	9.248770785238468e+00	1.500000000000000e+01
4.277674027357646e-04	8.048948901081438e+00	1.500000000000000e+01
4.282556839857646e-04	7.356501636432114e+00	1.500000000000000e+01
4.286282976464741e-04	7.242248026038148e+00	1.500000000000000e+01
4.290657130519062e-04	7.602869605389719e+00	1.500000000000000e+01
4.295539943019062e-04	8.527575627004749e+00	1.500000000000000e+01
4.300422755519062e-04	9.938822036401220e+00	1.500000000000000e+01
4.305305568019062e-04	1.174138129919756e+01	1.500000000000000e+01
4.310188380519062e-04	1.379417528360068e+01	1.500000000000000e+01
4.315071193019062e-04	1.593691500270941e+01	1.500000000000000e+01
4.319954005519062e-04	1.800261588394429e+01	1.500000000000000e+01
4.324836818019062e-04	1.983061034363847e+01	1.500000000000000e+01
4.329719630519062e-04	2.127904368520127e+01	1.500000000000000e+01
4.334602443019062e-04	2.223588150272539e+01	1.500000000000000e+01
4.339485255519062e-04	2.264481063876809e+01	1.500000000000000e+01
4.343806896792914e-04	2.250921305099936e+01	1.500000000000000e+01
4.348129036053098e-04	2.188607386279995e+01	1.500000000000000e+01
4.353011848553099e-04	2.068309315684634e+01	1.500000000000000e+01
4.357894661053099e-04	1.905628109243088e+01	1.500000000000000e+01
4.362777473553099e-04	1.711679994585705e+01	1.500000000000000e+01
4.367660286053099e-04	1.501623675202525e+01	1.500000000000000e+01
4.372543098553099e-04	1.291842874986364e+01	1.500000000000000e+01
4.377425911053099e-04	1.098668519970684e+01	1.500000000000000e+01
4.382308723553099e-04	9.371074753667671e+00	1.500000000000000e+01
4.387191536053099e-04	8.196767932875231e+00	1.500000000000000e+01
4.392074348553099e-04	7.519046050440920e+00	1.500000000000000e+01
4.395800485160195e-04	7.407222124108652e+00	1.500000000000000e+01
4.400174639214515e-04	7.760174829797057e+00	1.500000000000000e+01
4.405057451714515e-04	8.665216321995672e+00	1.500000000000000e+01
4.409940264214515e-04	1.004645157554086e+01	1.500000000000000e+01
4.414823076714515e-04	1.181067813711179e+01	1.500000000000000e+01
4.419705889214515e-04	1.381981800145046e+01	1.500000000000000e+01
4.424588701714515e-04	1.591699084065040e+01	1.500000000000000e+01
4.429471514214515e-04	1.793876312750526e+01	1.500000000000000e+01
4.434354326714515e-04	1.972788398847165e+01	1.500000000000000e+01
4.439237139214515e-04	2.114551536769521e+01	1.500000000000000e+01
4.444119951714515e-04	2.208200535037296e+01	1.500000000000000e+01
4.449002764214515e-04	2.248223831829658e+01	1.500000000000000e+01
4.453324405488367e-04	2.234952430940756e+01	1.500000000000000e+01
4.457646544748552e-04	2.173963661801978e+01	1.500000000000000e+01
4.462529357248552e-04	2.056223815001706e+01	1.500000000000000e+01
4.467412169748552e-04	1.897002139800095e+01	1.500000000000000e+01
4.472294982248552e-04	1.707178469362543e+01	1.500000000000000e+01
4.477177794748552e-04	1.501589146597755e+01	1.500000000000000e+01
4.482060607248552e-04	1.296269483889480e+01	1.500000000000000e+01
4.486943419748552e-04	1.107203118546036e+01	1.500000000000000e+01
4.491826232248552e-04	9.490777841460652e+00	1.500000000000000e+01
4.496709044748552e-04	8.341443488113228e+00	1.500000000000000e+01
4.501591857248552e-04	7.678133842196877e+00	1.500000000000000e+01
4.505317993855648e-04	7.568687930971636e+00	1.500000000000000e+01
4.509692147909968e-04	7.914134847035048e+00	1.500000000000000e+01
4.514574960409968e-04	8.799929989983216e+00	1.500000000000000e+01
4.519457772909969e-04	1.015179229619248e+01	1.500000000000000e+01
4.524340585409969e-04	1.187850132861781e+01	1.500000000000000e+01
4.529223397909969e-04	1.384491540871776e+01	1.500000000000000e+01
4.534106210409969e-04	1.589749038002937e+01	1.500000000000000e+01
4.538989022909969e-04	1.787626824522092e+01	1.500000000000000e+01
4.543871835409969e-04	1.962734218210831e+01	1.500000000000000e+01
4.548754647909969e-04	2.101482662456865e+01	1.500000000000000e+01
4.553637460409969e-04	2.193140148354010e+01	1.500000000000000e+01
4.558520272909969e-04	2.232312321352729e+01	1.500000000000000e+01
4.562841914183820e-04	2.219323146216681e+01	1.500000000000000e+01
4.567164053444004e-04	2.159631346511085e+01	1.500000000000000e+01
4.572046865944004e-04	2.044395321062342e+01	1.500000000000000e+01
4.576929678444004e-04	1.888559607715150e+01	1.500000000000000e+01
4.581812490944004e-04	1.702772672265844e+01	1.500000000000000e+01
4.586695303444004e-04	1.501555352268164e+01	1.500000000000000e+01
4.591578115944004e-04	1.300601957814637e+01	1.500000000000000e+01
4.596460928444004e-04	1.115556222829493e+01	1.500000000000000e+01
4.601343740944004e-04	9.607935358192400e+00	1.500000000000000e+01
4.606226553444004e-04	8.483042415058407e+00	1.500000000000000e+01
4.611109365944004e-04	7.833838519228665e+00	1.500000000000000e+01
4.614835502551099e-04	7.726720052932215e+00	1.500000000000000e+01
4.619209656605420e-04	8.064820795309815e+00	1.500000000000000e+01
4.624092469105420e-04	8.931778876274452e+00	1.500000000000000e+01
4.628975281605420e-04	1.025489287170586e+01	1.500000000000000e+01
4.633858094105420e-04	1.194488221185258e+01	1.500000000000000e+01
4.638740906605420e-04	1.386947910181933e+01	1.500000000000000e+01
4.643623719105420e-04	1.587840461053470e+01	1.500000000000000e+01
4.648506531605420e-04	1.781510236093375e+01	1.500000000000000e+01
4.653389344105420e-04	1.952893846856772e+01	1.500000000000000e+01
4.658272156605420e-04	2.088691707025701e+01	1.500000000000000e+01
4.663154969105420e-04	2.178400031475266e+01	1.500000000000000e+01
4.668037781605420e-04	2.216739180431478e+01	1.500000000000000e+01
4.672359422879271e-04	2.204026229317518e+01	1.500000000000000e+01
4.676681562139455e-04	2.145603818070294e+01	1.500000000000000e+01
4.681564374639455e-04	2.032818368436258e+01	1.500000000000000e+01
4.686447187139455e-04	1.880296612063104e+01	1.500000000000000e+01
4.691329999639455e-04	1.698460567569363e+01	1.500000000000000e+01
4.696212812139455e-04	1.501522276598992e+01	1.500000000000000e+01
4.701095624639455e-04	1.304842298608883e+01	1.500000000000000e+01
4.705978437139455e-04	1.123731692425726e+01	1.500000000000000e+01
4.710861249639455e-04	9.722601437233960e+00	1.500000000000000e+01
4.715744062139455e-04	8.621630140389415e+00	1.500000000000000e+01
4.720626874639455e-04	7.986232025865941e+00	1.500000000000000e+01
4.724353011246550e-04	7.881391509731428e+00	1.500000000000000e+01
4.728727165300870e-04	8.212302300017456e+00	1.500000000000000e+01
4.733609977800870e-04	9.060823902482305e+00	1.500000000000000e+01
4.738492790300871e-04	1.035580094035470e+01	1.500000000000000e+01
4.743375602800871e-04	1.200985145852309e+01	1.500000000000000e+01
4.748258415300871e-04	1.389352043056433e+01	1.500000000000000e+01
4.753141227800871e-04	1.585972471346470e+01	1.500000000000000e+01
4.758024040300871e-04	1.775523721255841e+01	1.500000000000000e+01
4.762906852800871e-04	1.943262737978971e+01	1.500000000000000e+01
4.767789665300871e-04	2.076172760333958e+01	1.500000000000000e+01
4.772672477800871e-04	2.163973373636616e+01	1.500000000000000e+01
4.777555290300871e-04	2.201497213397457e+01	1.500000000000000e+01
4.781876931574722e-04	2.189054612205926e+01	1.500000000000000e+01
4.786199070834907e-04	2.131874594971270e+01	1.500000000000000e+01
4.791081883334907e-04	2.021487607919194e+01	1.500000000000000e+01
4.795964695834907e-04	1.872209334874527e+01	1.500000000000000e+01
4.800847508334907e-04	1.694240162837885e+01	1.500000000000000e+01
4.805730320834907e-04	1.501489904307507e+01	1.500000000000000e+01
4.810613133334907e-04	1.308992465548646e+01	1.500000000000000e+01
4.815495945834907e-04	1.131733304862359e+01	1.500000000000000e+01
4.820378758334907e-04	9.834829060774558e+00	1.500000000000000e+01
4.825261570834907e-04	8.757270699443563e+00	1.500000000000000e+01
4.830144383334907e-04	8.135384776494256e+00	1.500000000000000e+01
4.833870519942004e-04	8.032773768295348e+00	1.500000000000000e+01
4.838244673996325e-04	8.356647505920595e+00	1.500000000000000e+01
4.843127486496325e-04	9.187124694677745e+00	1.500000000000000e+01
4.848010298996325e-04	1.045456312735095e+01	1.500000000000000e+01
4.852893111496325e-04	1.207343908808148e+01	1.500000000000000e+01
4.857775923996325e-04	1.391705050340168e+01	1.500000000000000e+01
4.862658736496325e-04	1.584144205765572e+01	1.500000000000000e+01
4.867541548996325e-04	1.769664513902532e+01	1.500000000000000e+01
4.872424361496325e-04	1.933836441462729e+01	1.500000000000000e+01
4.877307173996325e-04	2.063920037923193e+01	1.500000000000000e+01
4.882189986496325e-04	2.149853508909595e+01	1.500000000000000e+01
4.887072798996325e-04	2.186579377603351e+01	1.500000000000000e+01
4.891394440270176e-04	2.174401377151267e+01	1.500000000000000e+01
4.895716579530360e-04	2.118437333539134e+01	1.500000000000000e+01
4.900599392030359e-04	2.010397804060905e+01	1.500000000000000e+01
4.905482204530359e-04	1.864294039371215e+01	1.500000000000000e+01
4.910365017030358e-04	1.690109508006245e+01	1.500000000000000e+01
4.915247829530358e-04	1.501458220435623e+01	1.500000000000000e+01
4.920130642030357e-04	1.313054376244761e+01	1.500000000000000e+01
4.925013454530356e-04	1.139564757335200e+01	1.500000000000000e+01
4.929896267030356e-04	9.944670084301281e+00	1.500000000000000e+01
4.934779079530355e-04	8.890026765804651e+00	1.500000000000000e+01
4.939661892030355e-04	8.281365688092409e+00	1.500000000000000e+01
4.943388028637451e-04	8.180936775761825e+00	1.500000000000000e+01
4.947762182691772e-04	8.497923108642160e+00	1.500000000000000e+01
4.952644995191771e-04	9.310739610947056e+00	1.500000000000000e+01
4.957527807691771e-04	1.055122506639253e+01	1.500000000000000e+01
4.962410620191770e-04	1.213567448159696e+01	1.500000000000000e+01
4.967293432691770e-04	1.394008019255096e+01	1.500000000000000e+01
4.972176245191769e-04	1.582354819548941e+01	1.500000000000000e+01
4.977059057691769e-04	1.763929906749267e+01	1.500000000000000e+01
4.981941870191768e-04	1.924610601827573e+01	1.500000000000000e+01
4.986824682691768e-04	2.051927878344836e+01	1.500000000000000e+01
4.991707495191767e-04	2.136033913120628e+01	1.500000000000000e+01
4.996590307691767e-04	2.174460039618531e+01	1.500000000000000e+01
5.000000000000000e-04	2.176605193671710e+01	1.500000000000000e+01
